ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.0005324145261619588,0.0005324033328144901,0.0005324257195094274
1,0,0.0005340479447712876,0.0005340379047216635,0.0005340579848209118
2,0,0.0005370603979261089,0.000537050306669047,0.0005370704891831707
3,0,0.0005403727037016761,0.0005403621853030449,0.0005403832221003074
4,0,0.0005412914883795818,0.0005412806376298983,0.0005413023391292654
5,0,0.0005460061436328652,0.0005459952648628629,0.0005460170224028674
6,0,0.0005371098728306449,0.0005370990860609425,0.0005371206596003473
7,0,0.0005415744593424774,0.0005415634378460953,0.0005415854808388595
8,0,0.0005464516814305171,0.0005464402368137252,0.000546463126047309
9,0,0.0005350834458448655,0.0005350731378332666,0.0005350937538564644
10,0,0.0005390398995867054,0.000539029388088819,0.0005390504110845918
11,0,0.0005444748371125724,0.0005444624744921784,0.0005444871997329664
12,0,0.0005416897905895746,0.0005416791616115094,0.0005417004195676398
13,0,0.000533797762920555,0.0005337873239822003,0.0005338082018589097
14,0,0.0005381304050639186,0.0005381194237072699,0.0005381413864205672
15,0,0.0005427417233360099,0.0005427310039928727,0.0005427524426791471
